,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
3737,Chandivali,19.11,72.9,Mirchi And Mime,19.120019581790373,72.90744773182578,North Indian Restaurant
3738,Chandivali,19.11,72.9,Mantra,19.123284182413464,72.9129269807238,Indian Restaurant
3739,Chandivali,19.11,72.9,Mia Cucina,19.12016998507553,72.90721688676344,Italian Restaurant
3740,Chandivali,19.11,72.9,Burger King,19.107589968755946,72.88284726769875,Fast Food Restaurant
3741,Chandivali,19.11,72.9,Urban Tadka,19.099458499841138,72.91621488465196,Indian Restaurant
3742,Chandivali,19.11,72.9,Mad over Donuts,19.11584677419096,72.90880473391296,Donut Shop
3743,Chandivali,19.11,72.9,Abhinandan Dining Bar,19.09636091375095,72.9152250388655,Diner
3744,Chandivali,19.11,72.9,Samvene,19.10805406995919,72.87957777599273,Bagel Shop
3745,Chandivali,19.11,72.9,Gurukripa,19.11686555161323,72.88930157762846,Indian Restaurant
3746,Chandivali,19.11,72.9,Subway,19.115688259438144,72.90862161109729,Sandwich Place
3747,Chandivali,19.11,72.9,Peshawari,19.10395400387377,72.86987902868673,Indian Restaurant
3748,Chandivali,19.11,72.9,5 Spice,19.10639930536456,72.8845090094163,Chinese Restaurant
3749,Chandivali,19.11,72.9,Le Pain Quotidien,19.118579651968165,72.91162436957893,Bakery
3750,Chandivali,19.11,72.9,Bijoli Grills,19.122231031677828,72.9134318245623,Seafood Restaurant
3751,Chandivali,19.11,72.9,Banana Leaf,19.099694589434694,72.91691102050977,Vegetarian / Vegan Restaurant
3752,Chandivali,19.11,72.9,Glass House @ Hyatt Hotel,19.10368684595821,72.87161592088513,Restaurant
3753,Chandivali,19.11,72.9,Pizza Express,19.107447757123097,72.88345355722812,Italian Restaurant
3754,Chandivali,19.11,72.9,Fatty Bao,19.123644222158457,72.91237546123511,Sushi Restaurant
3755,Chandivali,19.11,72.9,J W Cafe,19.103211778505766,72.87750391468353,Restaurant
3756,Chandivali,19.11,72.9,K-3 Snacks & Sweets,19.11672440013409,72.91003850032811,Snack Place
3757,Chandivali,19.11,72.9,Zaffran,19.099894852548502,72.91646256434406,Afghan Restaurant
3758,Chandivali,19.11,72.9,Khau Galli,19.08016027471205,72.90548945975637,Food Truck
3759,Chandivali,19.11,72.9,"Peshawri Restaurant, Itc, Mumbai",19.10928336415873,72.8698912957299,Indian Restaurant
3760,Chandivali,19.11,72.9,Citrus Café,19.10914485064099,72.8741480606626,Indian Restaurant
3761,Chandivali,19.11,72.9,Global Fusion,19.108244004465607,72.88317819041956,Restaurant
3762,Chandivali,19.11,72.9,Mad Over Donuts,19.08781197164128,72.90490865707397,Donut Shop
3763,Chandivali,19.11,72.9,Naaz Hotel,19.084781503065777,72.8892339015137,Indian Restaurant
3764,Chandivali,19.11,72.9,TFB,19.106159052044173,72.88467114306954,Fast Food Restaurant
3765,Chandivali,19.11,72.9,Sigree Global Grill,19.116539227128687,72.90987969640774,Indian Restaurant
3766,Chandivali,19.11,72.9,TIARA,19.117773567462933,72.91113075897094,Indian Restaurant
3767,Chandivali,19.11,72.9,Indigo Deli,19.09957115199682,72.91684246664703,Diner
3768,Chandivali,19.11,72.9,Meghdoot,19.08716473741727,72.90859737102743,Indian Restaurant
3769,Chandivali,19.11,72.9,Le Cirque Signature,19.1099863404606,72.87355461310726,Italian Restaurant
3770,Chandivali,19.11,72.9,Fratelli Fresh Italian Restaurant,19.13482962210643,72.90195149156897,Italian Restaurant
3771,Chandivali,19.11,72.9,zaffran,19.09224633734609,72.91192091052888,Indian Restaurant
3772,Chandivali,19.11,72.9,Shvatra,19.099553116334707,72.91611662550383,Indian Restaurant
3773,Chandivali,19.11,72.9,The Campus Hub,19.13461120002768,72.9100543098658,Food Court
3774,Chandivali,19.11,72.9,Chakra Restaurant & Bar,19.1034718702735,72.88620503396372,Indian Restaurant
3775,Chandivali,19.11,72.9,Pan Asian,19.104424065333735,72.86975055081648,Asian Restaurant
3776,Chandivali,19.11,72.9,Coffee Shack,19.131952312852505,72.91543232296566,Café
3777,Chandivali,19.11,72.9,Utsav Cuisine,19.118324275701735,72.90643711153825,Indian Restaurant
3778,Chandivali,19.11,72.9,Taco Bell,19.099378650367843,72.91659594152773,Fast Food Restaurant
3779,Chandivali,19.11,72.9,Barbeque Nation,19.107612906758266,72.88402422433657,BBQ Joint
3780,Chandivali,19.11,72.9,Mainland China,19.115696307238576,72.90868745063999,Chinese Restaurant
3781,Chandivali,19.11,72.9,IVY Restaurant & Banquets,19.069663288262202,72.900534957865,Restaurant
3782,Chandivali,19.11,72.9,Curry Twist,19.10326444705734,72.88622571373216,Vegetarian / Vegan Restaurant
3783,Chandivali,19.11,72.9,Red Olives Powai,19.11643316213725,72.90906571377762,Restaurant
3784,Chandivali,19.11,72.9,Poptate's,19.086922534137138,72.88880023545461,American Restaurant
3785,Chandivali,19.11,72.9,Baluchi,19.10554010860746,72.87528529491198,Indian Restaurant
3786,Chandivali,19.11,72.9,Stax,19.103658594428307,72.87161375246681,Italian Restaurant
3787,Chandivali,19.11,72.9,Nawab Saheb,19.13428712086937,72.90133063658517,Indian Restaurant
3788,Chandivali,19.11,72.9,Mamagoto,19.09962842073217,72.91681792628613,Asian Restaurant
3789,Chandivali,19.11,72.9,212 All Day,19.08633818631618,72.88907314095658,Café
3790,Chandivali,19.11,72.9,Cafe Pico,19.086899678424196,72.8888476414796,Café
3791,Chandivali,19.11,72.9,Cafe Bean Garu,19.11835527689945,72.91154043321895,Restaurant
3792,Chandivali,19.11,72.9,Pop Tate's,19.10385253269812,72.88665166499476,American Restaurant
3793,Chandivali,19.11,72.9,Achija,19.079952090683097,72.90612931649017,Vegetarian / Vegan Restaurant
3794,Chandivali,19.11,72.9,Benzys,19.120164868254616,72.88009965676395,Indian Restaurant
3795,Chandivali,19.11,72.9,Red Olive,19.115952895474074,72.90898168289941,Indian Restaurant
3796,Chandivali,19.11,72.9,Skky,19.135840640413694,72.8984938458943,Restaurant
3797,Chandivali,19.11,72.9,Spirit Kitchen & Bar,19.106812165160576,72.88116503339843,Indian Restaurant
3798,Chandivali,19.11,72.9,Amreli,19.096166320277817,72.87467378875775,Fast Food Restaurant
3799,Chandivali,19.11,72.9,Madeira & Mime,19.12018466956368,72.90712780552872,Gastropub
3800,Chandivali,19.11,72.9,Gajalee Coastal Food Annexure,19.117567194128657,72.86748485224203,Seafood Restaurant
3801,Chandivali,19.11,72.9,Moshe's,19.099936659517958,72.91637542594962,Mediterranean Restaurant
3802,Chandivali,19.11,72.9,Gulati Sweets and Snacks,19.123231,72.864335,Indian Restaurant
3803,Chandivali,19.11,72.9,Gulmohar cafeteria,19.13007030096963,72.91531039648797,Indian Restaurant
3804,Chandivali,19.11,72.9,Laxmi Next Veg Restaurant,19.124669647956622,72.9157499476199,Indian Restaurant
3805,Chandivali,19.11,72.9,Asia Kitchen & Bar,19.104699309777107,72.88637605160552,Indian Chinese Restaurant
3806,Chandivali,19.11,72.9,Mani's Lunch Home's Satvika,19.075220371653113,72.90472805685177,Indian Restaurant
3807,Chandivali,19.11,72.9,Bougan Villa,19.08545315259107,72.90888332212081,Restaurant
3808,Chandivali,19.11,72.9,Punjab Grill,19.0996443996279,72.91685726161191,Punjabi Restaurant
3809,Chandivali,19.11,72.9,Sai Swad Dosa,19.080421342849117,72.90429817279468,Fast Food Restaurant
3810,Chandivali,19.11,72.9,Rainforest,19.09954176806568,72.91614826961302,Restaurant
3811,Chandivali,19.11,72.9,Gurukrupa,19.079800421290358,72.90605520985078,Indian Restaurant
3812,Chandivali,19.11,72.9,Janta Bakery,19.115209769867878,72.90681614084697,Bakery
3813,Chandivali,19.11,72.9,Gopalas,19.13101751349966,72.9267761512571,Asian Restaurant
3814,Chandivali,19.11,72.9,Poptates,19.10632026402427,72.91703514086414,Gastropub
3815,Chandivali,19.11,72.9,Darshan,19.0826659247383,72.88532278283878,Chinese Restaurant
3816,Chandivali,19.11,72.9,Mc Cafe,19.099711258881687,72.91668526404682,Café
3817,Chandivali,19.11,72.9,Chilly & Onion restaurant,19.131109687937652,72.86912325869923,Asian Restaurant
3818,Chandivali,19.11,72.9,Great Wall,19.109154003104717,72.87415004470053,Chinese Restaurant
3819,Chandivali,19.11,72.9,Domino's Pizza,19.107072251054824,72.88218828427475,Pizza Place
3820,Chandivali,19.11,72.9,Moksha,19.120012364966584,72.92719419244845,Indian Restaurant
3821,Chandivali,19.11,72.9,Pauz,19.10182773887035,72.92162688275731,Café
3822,Chandivali,19.11,72.9,Romano's,19.103115186318856,72.87740772320647,Italian Restaurant
3823,Chandivali,19.11,72.9,Thank God It's Friday,19.099701446920285,72.91651090643886,American Restaurant
3824,Chandivali,19.11,72.9,Suzette,19.11722163802354,72.90974970282404,Creperie
3825,Chandivali,19.11,72.9,Mad Over Donuts,19.086636790332673,72.88987597130591,Donut Shop
3826,Chandivali,19.11,72.9,China Gate,19.11859711445652,72.86988816192876,Asian Restaurant
3827,Chandivali,19.11,72.9,Sun Moon & Potatoes,19.12409661222563,72.86988272955683,Italian Restaurant
3828,Chandivali,19.11,72.9,Dum Pukth,19.10406987143994,72.86982150430973,Indian Restaurant
3829,Chandivali,19.11,72.9,Rainforest Resto-Bar,19.086480292846826,72.88910186429254,Restaurant
3830,Chandivali,19.11,72.9,Cream Centre,19.085395272031707,72.88767084538895,Indian Restaurant
3831,Chandivali,19.11,72.9,Maharaja Restaurant,19.116154809545993,72.85581626501495,Indian Restaurant
3832,Chandivali,19.11,72.9,Basil The Italian Cafe,19.109424253865374,72.85322394388633,Café
3833,Chandivali,19.11,72.9,Hit & Run,19.107787469190956,72.86333266520172,Falafel Restaurant
3834,Hiranandani Gardens,19.118986,72.911767,Aromas Café,19.11694098338812,72.91008154411433,Café
3835,Hiranandani Gardens,19.118986,72.911767,Mantra,19.123284182413464,72.9129269807238,Indian Restaurant
3836,Hiranandani Gardens,19.118986,72.911767,Cafe Mangii,19.12026013177446,72.90705213863036,Italian Restaurant
3837,Hiranandani Gardens,19.118986,72.911767,Mehman Nawazi,19.11148457554709,72.90899993707585,Indian Restaurant
3838,Hiranandani Gardens,19.118986,72.911767,Mirchi And Mime,19.120019581790373,72.90744773182578,North Indian Restaurant
3839,Hiranandani Gardens,19.118986,72.911767,Mia Cucina,19.12016998507553,72.90721688676344,Italian Restaurant
3840,Hiranandani Gardens,19.118986,72.911767,Bijoli Grills,19.122231031677828,72.9134318245623,Seafood Restaurant
3841,Hiranandani Gardens,19.118986,72.911767,Le Pain Quotidien,19.118579651968165,72.91162436957893,Bakery
3842,Hiranandani Gardens,19.118986,72.911767,Fatty Bao,19.123644222158457,72.91237546123511,Sushi Restaurant
3843,Hiranandani Gardens,19.118986,72.911767,Mad over Donuts,19.11584677419096,72.90880473391296,Donut Shop
3844,Hiranandani Gardens,19.118986,72.911767,K-3 Snacks & Sweets,19.11672440013409,72.91003850032811,Snack Place
3845,Hiranandani Gardens,19.118986,72.911767,Subway,19.115688259438144,72.90862161109729,Sandwich Place
3846,Hiranandani Gardens,19.118986,72.911767,TIARA,19.117773567462933,72.91113075897094,Indian Restaurant
3847,Hiranandani Gardens,19.118986,72.911767,Urban Tadka,19.099458499841138,72.91621488465196,Indian Restaurant
3848,Hiranandani Gardens,19.118986,72.911767,Coffee Shack,19.131952312852505,72.91543232296566,Café
3849,Hiranandani Gardens,19.118986,72.911767,Sigree Global Grill,19.116539227128687,72.90987969640774,Indian Restaurant
3850,Hiranandani Gardens,19.118986,72.911767,The Campus Hub,19.13461120002768,72.9100543098658,Food Court
3851,Hiranandani Gardens,19.118986,72.911767,Abhinandan Dining Bar,19.09636091375095,72.9152250388655,Diner
3852,Hiranandani Gardens,19.118986,72.911767,Banana Leaf,19.099694589434694,72.91691102050977,Vegetarian / Vegan Restaurant
3853,Hiranandani Gardens,19.118986,72.911767,Fratelli Fresh Italian Restaurant,19.13482962210643,72.90195149156897,Italian Restaurant
3854,Hiranandani Gardens,19.118986,72.911767,Cafe Bean Garu,19.11835527689945,72.91154043321895,Restaurant
3855,Hiranandani Gardens,19.118986,72.911767,Zaffran,19.099894852548502,72.91646256434406,Afghan Restaurant
3856,Hiranandani Gardens,19.118986,72.911767,Laxmi Next Veg Restaurant,19.124669647956622,72.9157499476199,Indian Restaurant
3857,Hiranandani Gardens,19.118986,72.911767,Gulmohar cafeteria,19.13007030096963,72.91531039648797,Indian Restaurant
3858,Hiranandani Gardens,19.118986,72.911767,Utsav Cuisine,19.118324275701735,72.90643711153825,Indian Restaurant
3859,Hiranandani Gardens,19.118986,72.911767,Red Olives Powai,19.11643316213725,72.90906571377762,Restaurant
3860,Hiranandani Gardens,19.118986,72.911767,Mainland China,19.115696307238576,72.90868745063999,Chinese Restaurant
3861,Hiranandani Gardens,19.118986,72.911767,Burger King,19.107589968755946,72.88284726769875,Fast Food Restaurant
3862,Hiranandani Gardens,19.118986,72.911767,Gurukripa,19.11686555161323,72.88930157762846,Indian Restaurant
3863,Hiranandani Gardens,19.118986,72.911767,Nawab Saheb,19.13428712086937,72.90133063658517,Indian Restaurant
3864,Hiranandani Gardens,19.118986,72.911767,Indigo Deli,19.09957115199682,72.91684246664703,Diner
3865,Hiranandani Gardens,19.118986,72.911767,Gopalas,19.13101751349966,72.9267761512571,Asian Restaurant
3866,Hiranandani Gardens,19.118986,72.911767,Madeira & Mime,19.12018466956368,72.90712780552872,Gastropub
3867,Hiranandani Gardens,19.118986,72.911767,Red Olive,19.115952895474074,72.90898168289941,Indian Restaurant
3868,Hiranandani Gardens,19.118986,72.911767,Samvene,19.10805406995919,72.87957777599273,Bagel Shop
3869,Hiranandani Gardens,19.118986,72.911767,Shvatra,19.099553116334707,72.91611662550383,Indian Restaurant
3870,Hiranandani Gardens,19.118986,72.911767,Skky,19.135840640413694,72.8984938458943,Restaurant
3871,Hiranandani Gardens,19.118986,72.911767,Moksha,19.120012364966584,72.92719419244845,Indian Restaurant
3872,Hiranandani Gardens,19.118986,72.911767,Khau Galli,19.08016027471205,72.90548945975637,Food Truck
3873,Hiranandani Gardens,19.118986,72.911767,Peshawari,19.10395400387377,72.86987902868673,Indian Restaurant
3874,Hiranandani Gardens,19.118986,72.911767,Taco Bell,19.099378650367843,72.91659594152773,Fast Food Restaurant
3875,Hiranandani Gardens,19.118986,72.911767,5 Spice,19.10639930536456,72.8845090094163,Chinese Restaurant
3876,Hiranandani Gardens,19.118986,72.911767,Mad Over Donuts,19.08781197164128,72.90490865707397,Donut Shop
3877,Hiranandani Gardens,19.118986,72.911767,Glass House @ Hyatt Hotel,19.10368684595821,72.87161592088513,Restaurant
3878,Hiranandani Gardens,19.118986,72.911767,Pizza Express,19.107447757123097,72.88345355722812,Italian Restaurant
3879,Hiranandani Gardens,19.118986,72.911767,zaffran,19.09224633734609,72.91192091052888,Indian Restaurant
3880,Hiranandani Gardens,19.118986,72.911767,"Peshawri Restaurant, Itc, Mumbai",19.10928336415873,72.8698912957299,Indian Restaurant
3881,Hiranandani Gardens,19.118986,72.911767,J W Cafe,19.103211778505766,72.87750391468353,Restaurant
3882,Hiranandani Gardens,19.118986,72.911767,Mamagoto,19.09962842073217,72.91681792628613,Asian Restaurant
3883,Hiranandani Gardens,19.118986,72.911767,Meghdoot,19.08716473741727,72.90859737102743,Indian Restaurant
3884,Hiranandani Gardens,19.118986,72.911767,Citrus Café,19.10914485064099,72.8741480606626,Indian Restaurant
3885,Hiranandani Gardens,19.118986,72.911767,Global Fusion,19.108244004465607,72.88317819041956,Restaurant
3886,Hiranandani Gardens,19.118986,72.911767,Naaz Hotel,19.084781503065777,72.8892339015137,Indian Restaurant
3887,Hiranandani Gardens,19.118986,72.911767,Moshe's,19.099936659517958,72.91637542594962,Mediterranean Restaurant
3888,Hiranandani Gardens,19.118986,72.911767,Suzette,19.11722163802354,72.90974970282404,Creperie
3889,Hiranandani Gardens,19.118986,72.911767,TFB,19.106159052044173,72.88467114306954,Fast Food Restaurant
3890,Hiranandani Gardens,19.118986,72.911767,Janta Bakery,19.115209769867878,72.90681614084697,Bakery
3891,Hiranandani Gardens,19.118986,72.911767,Poptates,19.10632026402427,72.91703514086414,Gastropub
3892,Hiranandani Gardens,19.118986,72.911767,Le Cirque Signature,19.1099863404606,72.87355461310726,Italian Restaurant
3893,Hiranandani Gardens,19.118986,72.911767,Punjab Grill,19.0996443996279,72.91685726161191,Punjabi Restaurant
3894,Hiranandani Gardens,19.118986,72.911767,Rainforest,19.09954176806568,72.91614826961302,Restaurant
3895,Hiranandani Gardens,19.118986,72.911767,Pauz,19.10182773887035,72.92162688275731,Café
3896,Hiranandani Gardens,19.118986,72.911767,Achija,19.079952090683097,72.90612931649017,Vegetarian / Vegan Restaurant
3897,Hiranandani Gardens,19.118986,72.911767,Pan Asian,19.104424065333735,72.86975055081648,Asian Restaurant
3898,Hiranandani Gardens,19.118986,72.911767,Benzys,19.120164868254616,72.88009965676395,Indian Restaurant
3899,Hiranandani Gardens,19.118986,72.911767,Chakra Restaurant & Bar,19.1034718702735,72.88620503396372,Indian Restaurant
3900,Hiranandani Gardens,19.118986,72.911767,Mc Cafe,19.099711258881687,72.91668526404682,Café
3901,Hiranandani Gardens,19.118986,72.911767,Barbeque Nation,19.107612906758266,72.88402422433657,BBQ Joint
3902,Hiranandani Gardens,19.118986,72.911767,cafe coffee day,19.129004314047755,72.9257566808547,Café
3903,Hiranandani Gardens,19.118986,72.911767,cafe coffee day,19.11127183573141,72.92535781860352,Café
3904,Hiranandani Gardens,19.118986,72.911767,Poptate's,19.086922534137138,72.88880023545461,American Restaurant
3905,Hiranandani Gardens,19.118986,72.911767,Curry Twist,19.10326444705734,72.88622571373216,Vegetarian / Vegan Restaurant
3906,Hiranandani Gardens,19.118986,72.911767,Baluchi,19.10554010860746,72.87528529491198,Indian Restaurant
3907,Hiranandani Gardens,19.118986,72.911767,Gajalee Coastal Food Annexure,19.117567194128657,72.86748485224203,Seafood Restaurant
3908,Hiranandani Gardens,19.118986,72.911767,Bougan Villa,19.08545315259107,72.90888332212081,Restaurant
3909,Hiranandani Gardens,19.118986,72.911767,Stax,19.103658594428307,72.87161375246681,Italian Restaurant
3910,Hiranandani Gardens,19.118986,72.911767,212 All Day,19.08633818631618,72.88907314095658,Café
3911,Hiranandani Gardens,19.118986,72.911767,Cafe Pico,19.086899678424196,72.8888476414796,Café
3912,Hiranandani Gardens,19.118986,72.911767,Mani's Lunch Home's Satvika,19.075220371653113,72.90472805685177,Indian Restaurant
3913,Hiranandani Gardens,19.118986,72.911767,Pop Tate's,19.10385253269812,72.88665166499476,American Restaurant
3914,Hiranandani Gardens,19.118986,72.911767,Thank God It's Friday,19.099701446920285,72.91651090643886,American Restaurant
3915,Hiranandani Gardens,19.118986,72.911767,Spirit Kitchen & Bar,19.106812165160576,72.88116503339843,Indian Restaurant
3916,Hiranandani Gardens,19.118986,72.911767,Sai Swad Dosa,19.080421342849117,72.90429817279468,Fast Food Restaurant
3917,Hiranandani Gardens,19.118986,72.911767,Chilly & Onion restaurant,19.131109687937652,72.86912325869923,Asian Restaurant
3918,Hiranandani Gardens,19.118986,72.911767,Gurukrupa,19.079800421290358,72.90605520985078,Indian Restaurant
3919,Hiranandani Gardens,19.118986,72.911767,Amreli,19.096166320277817,72.87467378875775,Fast Food Restaurant
3920,Hiranandani Gardens,19.118986,72.911767,Asia Kitchen & Bar,19.104699309777107,72.88637605160552,Indian Chinese Restaurant
3921,Hiranandani Gardens,19.118986,72.911767,Malwan Samudra,19.111309341393703,72.92667240053105,Seafood Restaurant
3922,Hiranandani Gardens,19.118986,72.911767,Bageecha,19.144922047975644,72.93771361619498,Indian Restaurant
3923,Hiranandani Gardens,19.118986,72.911767,Great Wall,19.109154003104717,72.87415004470053,Chinese Restaurant
3924,Hiranandani Gardens,19.118986,72.911767,Emperor's Court,19.134304052224667,72.90132750199295,Chinese Restaurant
3925,Hiranandani Gardens,19.118986,72.911767,Darshan,19.0826659247383,72.88532278283878,Chinese Restaurant
3926,Hiranandani Gardens,19.118986,72.911767,McDonald's,19.100032523193008,72.91643988675929,Fast Food Restaurant
3927,Hiranandani Gardens,19.118986,72.911767,Sun Moon & Potatoes,19.12409661222563,72.86988272955683,Italian Restaurant
3928,Hiranandani Gardens,19.118986,72.911767,Domino's Pizza,19.107072251054824,72.88218828427475,Pizza Place
3929,Hiranandani Gardens,19.118986,72.911767,China Gate,19.11859711445652,72.86988816192876,Asian Restaurant
3930,Hiranandani Gardens,19.118986,72.911767,Romano's,19.103115186318856,72.87740772320647,Italian Restaurant
3931,Hiranandani Gardens,19.118986,72.911767,Mainland China,19.09959159878373,72.91684914828984,Chinese Restaurant
3932,Hiranandani Gardens,19.118986,72.911767,Tambi (Veg Restaurant),19.094242612077036,72.91331082752238,Vegetarian / Vegan Restaurant
3933,Hiranandani Gardens,19.118986,72.911767,Mad Over Donuts,19.086636790332673,72.88987597130591,Donut Shop
3934,Indian Institute of Technology Bombay campus,19.133636,72.915358,Mantra,19.123284182413464,72.9129269807238,Indian Restaurant
3935,Indian Institute of Technology Bombay campus,19.133636,72.915358,Coffee Shack,19.131952312852505,72.91543232296566,Café
3936,Indian Institute of Technology Bombay campus,19.133636,72.915358,The Campus Hub,19.13461120002768,72.9100543098658,Food Court
3937,Indian Institute of Technology Bombay campus,19.133636,72.915358,Cafe Mangii,19.12026013177446,72.90705213863036,Italian Restaurant
3938,Indian Institute of Technology Bombay campus,19.133636,72.915358,Aromas Café,19.11694098338812,72.91008154411433,Café
3939,Indian Institute of Technology Bombay campus,19.133636,72.915358,Mirchi And Mime,19.120019581790373,72.90744773182578,North Indian Restaurant
3940,Indian Institute of Technology Bombay campus,19.133636,72.915358,Fatty Bao,19.123644222158457,72.91237546123511,Sushi Restaurant
3941,Indian Institute of Technology Bombay campus,19.133636,72.915358,Bijoli Grills,19.122231031677828,72.9134318245623,Seafood Restaurant
3942,Indian Institute of Technology Bombay campus,19.133636,72.915358,Mehman Nawazi,19.11148457554709,72.90899993707585,Indian Restaurant
3943,Indian Institute of Technology Bombay campus,19.133636,72.915358,Mia Cucina,19.12016998507553,72.90721688676344,Italian Restaurant
3944,Indian Institute of Technology Bombay campus,19.133636,72.915358,Fratelli Fresh Italian Restaurant,19.13482962210643,72.90195149156897,Italian Restaurant
3945,Indian Institute of Technology Bombay campus,19.133636,72.915358,Gulmohar cafeteria,19.13007030096963,72.91531039648797,Indian Restaurant
3946,Indian Institute of Technology Bombay campus,19.133636,72.915358,Le Pain Quotidien,19.118579651968165,72.91162436957893,Bakery
3947,Indian Institute of Technology Bombay campus,19.133636,72.915358,Gopalas,19.13101751349966,72.9267761512571,Asian Restaurant
3948,Indian Institute of Technology Bombay campus,19.133636,72.915358,Nawab Saheb,19.13428712086937,72.90133063658517,Indian Restaurant
3949,Indian Institute of Technology Bombay campus,19.133636,72.915358,Mad over Donuts,19.11584677419096,72.90880473391296,Donut Shop
3950,Indian Institute of Technology Bombay campus,19.133636,72.915358,Skky,19.135840640413694,72.8984938458943,Restaurant
3951,Indian Institute of Technology Bombay campus,19.133636,72.915358,Laxmi Next Veg Restaurant,19.124669647956622,72.9157499476199,Indian Restaurant
3952,Indian Institute of Technology Bombay campus,19.133636,72.915358,Subway,19.115688259438144,72.90862161109729,Sandwich Place
3953,Indian Institute of Technology Bombay campus,19.133636,72.915358,K-3 Snacks & Sweets,19.11672440013409,72.91003850032811,Snack Place
3954,Indian Institute of Technology Bombay campus,19.133636,72.915358,TIARA,19.117773567462933,72.91113075897094,Indian Restaurant
3955,Indian Institute of Technology Bombay campus,19.133636,72.915358,Urban Tadka,19.099458499841138,72.91621488465196,Indian Restaurant
3956,Indian Institute of Technology Bombay campus,19.133636,72.915358,Sigree Global Grill,19.116539227128687,72.90987969640774,Indian Restaurant
3957,Indian Institute of Technology Bombay campus,19.133636,72.915358,Moksha,19.120012364966584,72.92719419244845,Indian Restaurant
3958,Indian Institute of Technology Bombay campus,19.133636,72.915358,Banana Leaf,19.099694589434694,72.91691102050977,Vegetarian / Vegan Restaurant
3959,Indian Institute of Technology Bombay campus,19.133636,72.915358,Abhinandan Dining Bar,19.09636091375095,72.9152250388655,Diner
3960,Indian Institute of Technology Bombay campus,19.133636,72.915358,Gurukripa,19.11686555161323,72.88930157762846,Indian Restaurant
3961,Indian Institute of Technology Bombay campus,19.133636,72.915358,Cafe Bean Garu,19.11835527689945,72.91154043321895,Restaurant
3962,Indian Institute of Technology Bombay campus,19.133636,72.915358,Zaffran,19.099894852548502,72.91646256434406,Afghan Restaurant
3963,Indian Institute of Technology Bombay campus,19.133636,72.915358,Burger King,19.107589968755946,72.88284726769875,Fast Food Restaurant
3964,Indian Institute of Technology Bombay campus,19.133636,72.915358,Utsav Cuisine,19.118324275701735,72.90643711153825,Indian Restaurant
3965,Indian Institute of Technology Bombay campus,19.133636,72.915358,cafe coffee day,19.129004314047755,72.9257566808547,Café
3966,Indian Institute of Technology Bombay campus,19.133636,72.915358,Madeira & Mime,19.12018466956368,72.90712780552872,Gastropub
3967,Indian Institute of Technology Bombay campus,19.133636,72.915358,Red Olives Powai,19.11643316213725,72.90906571377762,Restaurant
3968,Indian Institute of Technology Bombay campus,19.133636,72.915358,Mainland China,19.115696307238576,72.90868745063999,Chinese Restaurant
3969,Indian Institute of Technology Bombay campus,19.133636,72.915358,Samvene,19.10805406995919,72.87957777599273,Bagel Shop
3970,Indian Institute of Technology Bombay campus,19.133636,72.915358,Cafe Maaz,19.161638998110803,72.93751009036619,Café
3971,Indian Institute of Technology Bombay campus,19.133636,72.915358,Indigo Deli,19.09957115199682,72.91684246664703,Diner
3972,Indian Institute of Technology Bombay campus,19.133636,72.915358,Bageecha,19.144922047975644,72.93771361619498,Indian Restaurant
3973,Indian Institute of Technology Bombay campus,19.133636,72.915358,5 Spice,19.10639930536456,72.8845090094163,Chinese Restaurant
3974,Indian Institute of Technology Bombay campus,19.133636,72.915358,Red Olive,19.115952895474074,72.90898168289941,Indian Restaurant
3975,Indian Institute of Technology Bombay campus,19.133636,72.915358,Pizza Express,19.107447757123097,72.88345355722812,Italian Restaurant
3976,Indian Institute of Technology Bombay campus,19.133636,72.915358,Shvatra,19.099553116334707,72.91611662550383,Indian Restaurant
3977,Indian Institute of Technology Bombay campus,19.133636,72.915358,Taco Bell,19.099378650367843,72.91659594152773,Fast Food Restaurant
3978,Indian Institute of Technology Bombay campus,19.133636,72.915358,Global Fusion,19.108244004465607,72.88317819041956,Restaurant
3979,Indian Institute of Technology Bombay campus,19.133636,72.915358,Mamagoto,19.09962842073217,72.91681792628613,Asian Restaurant
3980,Indian Institute of Technology Bombay campus,19.133636,72.915358,zaffran,19.09224633734609,72.91192091052888,Indian Restaurant
3981,Indian Institute of Technology Bombay campus,19.133636,72.915358,Benzys,19.120164868254616,72.88009965676395,Indian Restaurant
3982,Indian Institute of Technology Bombay campus,19.133636,72.915358,TFB,19.106159052044173,72.88467114306954,Fast Food Restaurant
3983,Indian Institute of Technology Bombay campus,19.133636,72.915358,Chilly & Onion restaurant,19.131109687937652,72.86912325869923,Asian Restaurant
3984,Indian Institute of Technology Bombay campus,19.133636,72.915358,Emperor's Court,19.134304052224667,72.90132750199295,Chinese Restaurant
3985,Indian Institute of Technology Bombay campus,19.133636,72.915358,Moshe's,19.099936659517958,72.91637542594962,Mediterranean Restaurant
3986,Indian Institute of Technology Bombay campus,19.133636,72.915358,Janta Bakery,19.115209769867878,72.90681614084697,Bakery
3987,Indian Institute of Technology Bombay campus,19.133636,72.915358,Suzette,19.11722163802354,72.90974970282404,Creperie
3988,Indian Institute of Technology Bombay campus,19.133636,72.915358,Poptates,19.10632026402427,72.91703514086414,Gastropub
